url,question,context,answer
https://www.xacbank.mn/product/123,БҮРДҮҮЛЭХ материал,Үндсэн хөрөнгийн зээл,"Зээлийн өргөдөл /ХасБанкны маягтын дагуу/.Бизнесийн танилцуулга..
Хуулийн этгээдийн гэрчилгээ, дүрэм, үүсгэн байгуулсан гэрээ..
Санхүүгийн тайлан (сүүлийн 1-3 жил)..
Бизнесийн үйл ажиллагааны зөвшөөрөл, лиценз, патент..
Бусад банк санхүүгийн байгууллагаас авч байсан сүүлийн зээлийн түүх..
Зээлээр санхүүжүүлэх үйл ажиллагаатай холбоотой гэрээ хэлцэл..
Барьцаа хөрөнгөтэй холбоотой бичиг баримтууд..
Бизнесийн онцлогоос шалтгаалан шаардагдах бусад бичиг баримтууд.."
https://www.xacbank.mn/product/125,ЗОРИУЛАЛТ,Органик монгол хөтөлбөр,"Газар тариалан, хүнсний ногоо тариаланчдад зориулан олгож буй хөнгөлөлттэй бичил зээл.
No link found. Check URL: https://www.xacbank.mn/product/125"
https://www.xacbank.mn/product/125,ТӨСЛИЙН ШАЛГУУР,Органик монгол хөтөлбөр,"“Органик Монгол” хөтөлбөрзохион байгуулах багийн хуралдаанаар дэмжигдэж албан бичиг авсан байх.
No link found. Check URL: https://www.xacbank.mn/product/125"
https://www.xacbank.mn/product/125,НӨХЦӨЛ,Органик монгол хөтөлбөр,"Зээлийн хэмжээ, ААН 60,000,000 төгрөг хүртэлИргэн 20,000,000 төгрөг хүртэл
Жилийн зээлийн хүү, 12.0%
Хугацаа, 3 жил хүртэл
Хамрах хүрээ, Зуунмод, Сэлэнгэ, Дархан, Ховд, Увс, Хэнтий, Дорнод, Хөвсгөл салбаруудад өргөдөл хүлээн авна.
Үйлчилгээний шимтгэл, 1.0 %"
https://www.xacbank.mn/product/125,БҮРДҮҮЛЭХ материал,Органик монгол хөтөлбөр,"Банкны бүрдүүлэх бичиг баримт:Эргэлтийн хөрөнгийн зээл авах бол зээлийн шалгуурыг Энд дарж авна уу.Үндсэн хөрөнгийн зээл авах бол зээлийн шалгуурыг Энд дарж авна уу..
Эргэлтийн хөрөнгийн зээл авах бол зээлийн шалгуурыг Энд дарж авна уу..
Үндсэн хөрөнгийн зээл авах бол зээлийн шалгуурыг Энд дарж авна уу..
Төслийн шалгуур хэсэгт заасан баримт бичгүүд.."
https://www.xacbank.mn/product/129,РэдПойнт гэж юу вэ?,РэдПойнт,"Хэрэглэгчийн худалдан авалтын үнийн дүнд суурилсан оноо цуглуулах урамшуулалт хөтөлбөр юм..
Петровис шатахуун түгээх станц, Петромартын хэрэглэгчид болон ХасБанкны карт эзэмшигчдэд RedPointMongolia aппликейшн болон www.redpoint.mn вэб дээр байршиж буй КАТАЛОГ-оос бараа бүтээгдэхүүн, үйлчилгээг зах зээлийн үнээс 51% хүртэлх хямдралтай үнээр авах боломжтой..
Оноо нь худалдан авалт хийснээс хойш 24-72 цагийн дотор оноо орно.."
https://www.xacbank.mn/product/129,РэдПойнт хэрхэн цуглуулах вэ?,РэдПойнт,"Петровисийн шатахуун түгээх станцын бэлэн болон бэлэн бус худалдан авалтын 100 төгрөг тутамд 1 RedPoint..
Петромартын бэлэн бус гүйлгээний 100 төгрөг тутамд 1 RedPoint..
ХасБанкны ДЕБИТ карт эзэмшигчид ХасБанкны ПОС төхөөрөмжид (ТУСГАЙ ТЭМДЭГЛЭЛТЭЙ МЕРЧАНТ ДЭЭРХ ПОС-УУД) картаа уншуулж худалдан авалт хийсэн үнийн дүнгийн 1%-тай тэнцэх.."
https://www.xacbank.mn/product/129,Цуглуулсан оноогоо яаж шалгах вэ?,РэдПойнт,"RedPoint Mongolia аппликейшн болон www.redpoint.mnвэб-д нэвтрэн хэрэглэгч цэсээс цуглуулсан оноогоо шалгах боломжтой.
Мөн 130360 SMS тусгай дугаарт Red Point гэж илгээснээр онооны үлдэгдлийн мэдээллийг хүлээн авна..
Хэрэглэгч нийт 4 хүртэлх төлбөрийн карт бүртгүүлэх боломжтой.."
https://www.xacbank.mn/product/131,зайнаас данс нээх:,Дижитал банкны зааварчилгаа,"
No link found. Check URL: https://www.xacbank.mn/product/131"
https://www.xacbank.mn/product/131,картын пин кодоо солих вэ:,Дижитал банкны зааварчилгаа,"
No link found. Check URL: https://www.xacbank.mn/product/131"
https://www.xacbank.mn/product/131,онлайн гүйлгээний и-пин код авах:,Дижитал банкны зааварчилгаа,"
No link found. Check URL: https://www.xacbank.mn/product/131"
https://www.xacbank.mn/product/131,картын олон улсын гүйлгээний эрх нээх:,Дижитал банкны зааварчилгаа,"
No link found. Check URL: https://www.xacbank.mn/product/131"
https://www.xacbank.mn/product/131,Картаа түр хаах:,Дижитал банкны зааварчилгаа,"
No link found. Check URL: https://www.xacbank.mn/product/131"
https://www.xacbank.mn/product/131,Хадгаламж барьцаалсан зээл авах:,Дижитал банкны зааварчилгаа,"
No link found. Check URL: https://www.xacbank.mn/product/131"
https://www.xacbank.mn/product/131,"Карт идэвхжүүлэх, пин код авах:",Дижитал банкны зааварчилгаа,"Card activation, PIN code guide.pdf
Links: https://www.xacbank.mn/files/30D649CC-A0AC-472D-A41D-F6D84AC0EE69/Card activation, PIN code guide.pdf"
https://www.xacbank.mn/product/132,Давуу тал:,Monpay төлбөрийн карт,"ХасБанкны ПОС-д картаа уншуулан худалдан авалт хийх бүрдээ үнийн дүнгийн 1%-ийг Monpay дансанд буцаан авна..
ХасБанкны АТМ-с бэлэн мөнгө авах болон буцаан авсан Monpay данс дахь цахим мөнгөө бэлэн мөнгө болгон авахад ШИМТГЭЛГҮЙ..
Monpay төлбөрийн картаа ашиглан Monpay дансаараа ХасБанкны ПОС дээр худалдан авалт хийнэ..
Бүх үүрэн операторын хэрэглэгч Monpay данс нээх боломжтой..
Интернэт худалдан авалт давхар хамгаалалттай..
Дэлхийн хаанаа ч төлбөр тооцоогоо саадгүй гүйцэтгэнэ.."
https://www.xacbank.mn/product/132,Картын үйлчилгээний нөхцөл:,Monpay төлбөрийн карт,"Хүчинтэй хугацаа, 5 жил
Жилийн хураамж, 10,000 төг
Өдөрт зарлагадах бэлэн мөнгөний дээд хязгаар, 5,000,000 төг
Худалдан авалтын гүйлгээний дээд хязгаар, 5,000,000 төг
Карт нөхөн авах, 10,000 төг
ПИН код сэргээх /салбарт/, 1,000 төг
ПИН код солих /АТМ/, 0 төг
Бэлэн мөнгө авах, ХасБанкны АТМ, 0₮
Гадаадын банкнаас /АТМ/, 1.5% (хамгийн багадаа 3.000₮)
ХасБанкны салбараас ам.доллар авах, 0.25%
ХасБанкны салбараас төгрөг авах, 200₮
АТМ дээр дансны үлдэгдэл шалгах, ХасБанкны АТМ, 0₮
Дотоодын бусад банк, 200₮
Гадаадын АТМ, 1000₮ буюу тэнцэхүйц валют"
https://www.xacbank.mn/product/132,Бүрдүүлэх материал:,Monpay төлбөрийн карт,"Монгол улсын иргэн бол - иргэний үнэмлэх эсхүл гадаад паспорт..
Гадаадын иргэн бол - түр оршин суух үнэмлэх.."
